,filename,xmin,ymin,xmax,ymax,width,height,classes
15375,9444f19cf6d5c6d69a26ab9b62fd88ae_1107186058657722090_215930954.jpg,457,0,562,209,640,640,Shirt
13154,4958df371639e7b8dee5602fc5f1c2d7_774806862623679991_145408592.jpg,367,113,502,383,640,640,Sweater
1240,77629531e4eb714b3222b7d6712f6a85_529439603030631551_500747696.jpg,369,33,501,298,612,612,Tank top
23569,7e174ef72c7033051d8cb9bd78a77771_720337584411051967_267843008.jpg,145,206,303,521,640,640,Tank top
10399,578aa4284d6df14d2e4b8bfbc428ea74_863288054030018007_1229479872.jpg,141,141,261,382,640,640,T-shirt
9725,ae9c3678ba1c03b6ad181be67f9cb998_1057755522487580398_526471308.jpg,39,8,264,458,640,640,T-shirt
16501,661b0b408add1f95087de7a885a0dc8e_851703247329008936_28381510.jpg,300,96,425,346,640,640,Shirt
9555,e3e6d61f822dbd17ffed15f7a14c3e40_823023413721492073_459878257.jpg,288,19,419,280,640,640,Dress
19619,376655c15afd7da0505610d24fb3ea33_724392165147284251_178582947.jpg,220,137,315,327,640,640,Dress
6018,eac8aaebc76d6ba5e3b4dce7ccdd9a0d_804677761933700487_1478838514.jpg,250,192,355,402,640,640,T-shirt
3739,ce08506cd4857ced1772d0765cfc3ddd_592950993130213156_35733954.jpg,313,65,398,235,640,640,Dress
21615,abe7b40972d5d5b64d0772109fab5c81_513493217162373041_184765584.jpg,370,33,508,308,612,612,T-shirt
812,593f1b91d3e0deac8456b7ed19811a60_884938623894531702_1605734202.jpg,241,104,356,334,640,640,Outerwear
18941,fe3135c3588bddb0cda803300f761b6a_807533757354630738_1374039246.jpg,255,78,534,639,640,640,Shirt
700,2be4ac6995854fb63b6749540fa33561_507317420223058903_29594307.jpg,163,182,248,352,612,612,Outerwear
22571,cc94429b56f03c5eb35d81e76105a5df_776199698268428746_19960901.jpg,207,20,492,590,640,640,Shirt
5629,4a1ba3004ea31c7b70422395700761af_586058394673512660_363042463.jpg,107,91,257,392,640,640,Dress
25029,d88a172caa5e3dc708cdc884afe5e949_814389314124137850_175248984.jpg,448,52,553,262,640,640,Dress
24420,627f4994509d70659fa2de15bb86349b_721052078780848192_453819741.jpg,256,42,465,461,640,640,Tank top
24175,089cfaa06134b2f02349b3f87ad12822_602083963451829231_313080089.jpg,152,338,220,473,640,640,T-shirt
1431,7af2345200efb0b5ee7011f5dd6f37b5_1081774881052929791_1400861642.jpg,373,218,433,337,640,640,Shirt
25739,1e9535975080d25602e5ee302b153b8a_1134390439584446738_1466530493.jpg,412,316,472,435,640,640,Outerwear
23022,beb97c3920480ba04e62982dab034a20_893046076474147677_621324879.jpg,71,110,179,325,640,640,Outerwear
18982,64458dd94de0cc6955e06c635ceb22d3_627340005984286315_8831388.jpg,290,256,352,381,640,640,Outerwear
8416,1b8ce6b87a0564c705c8230d58d78f07_525858892202371245_308728321.jpg,189,243,301,468,612,612,Outerwear
15798,6bb81994822687c7be66a2f826f5dc52_706056614190120062_332736918.jpg,109,16,261,321,640,640,Dress
25723,5737aed8c3f5d2459a4e58cfcc0d45d8_1088736203488303031_1566445452.jpg,87,77,159,222,640,640,Suit
3143,c7c01c3c6f75615e97193cc3b12a69ec_839208464399683180_683910722.jpg,461,255,523,380,640,640,Outerwear
15447,4eb8d51c344dc772fb4526d36e57104b_493544270786055491_38182162.jpg,267,234,342,384,612,612,Outerwear
10158,c0c418034be4c5743b0c1b9cf3af0ea7_547573711471026016_44521190.jpg,215,146,293,301,612,612,T-shirt
23170,b3cc28cee312f05f0194d0174fd94eec_578474441085886745_15951095.jpg,401,136,486,306,640,640,T-shirt
2268,fb5797f20621c14a4902d99f1251c509_747984003532288415_509233547.jpg,213,280,275,405,640,640,Tank top
20127,a7fe09a1ac5a830fff3c94ccacbdeca8_517817501312426553_11703399.jpg,502,167,563,288,612,612,T-shirt
25167,102a8e5748ca4acda51984cc38e14c87_615254490455428228_828970978.jpg,183,72,415,537,640,640,Shirt
13777,b018bdb9fa9577742429d4dc68a3cb3b_674680877240925866_277068182.jpg,346,262,406,382,640,640,Sweater
24675,881cd77dfc622c5748798bb6b04f09eb_720283822989767520_230604347.jpg,326,120,508,485,640,640,Outerwear
21585,5b9ffe30f7df10bda2eb35427bc9ccd9_627845103330861104_458765071.jpg,189,181,289,380,640,640,Sweater
12465,2b38964391a368d821b545c1b5e21cfc_1005493135091233218_1507363387.jpg,460,0,601,281,640,640,Dress
21375,2859d692cc094ff33d31f0e5df6fd1de_672863358942003179_20366870.jpg,373,132,534,453,640,640,Outerwear
5712,86955355477589ff97035f4e214448a8_640179293425958270_297103518.jpg,177,49,375,444,640,640,Shirt
5948,c70398df53ea2d7269faf826a00e8175_498722099897540038_212015486.jpg,113,229,268,539,612,612,T-shirt
12308,e53baa2ab54dbcf62ff7cfef99fa82c4_1065494142593370777_301535609.jpg,453,49,581,304,640,640,Suit
11535,d65ef47978fbaff2e87085befb7cfe89_1056162983058850843_1697222288.jpg,462,143,560,338,640,640,T-shirt
8076,a6d406d8c0e45dcc92172beb90f91f57_1148187838642864485_1614483791.jpg,260,167,335,317,640,640,Shirt
3670,8689caa16e946d570e6d1c136c213ab9_821951932637117380_263589605.jpg,231,24,332,223,640,640,Shirt
18376,64c19cc3e4e7ec53f1d36ef451040adb_1008660794004821713_1699795340.jpg,284,313,345,432,640,640,Sweater
12873,4c5d52cbf0707a7d1a90fbaef7f17afb_655114505685967070_306286927.jpg,167,18,285,253,640,640,T-shirt
17994,0c6bc1587d9dd10bacbb2345551d1e90_615782184324504962_415632886.jpg,146,23,336,404,612,612,T-shirt
15250,34e9f4bbe7b0b267e959fd9e0169c35d_584584710536410570_1412412.jpg,256,59,361,269,640,640,Outerwear
2814,d4a3dcb604f1b17edb01958b20662ece_747198393512756918_262691152.jpg,83,131,178,321,640,640,Outerwear
13062,85f64b0446cc6062b31a0402b81dba4b_851648069231429490_1556318056.jpg,299,188,467,523,640,640,T-shirt
4768,c8abcb9deddd79ba9d02188ae927857a_591658145377052819_13537713.jpg,120,231,181,352,640,640,Shirt
315,5050d14a52cd2e14a552d30d4be7cd2a_529191515981846233_233569068.jpg,365,42,530,372,612,612,Outerwear
18951,fdf86f1b949444b7df1b3baeb6499f5d_513531988428082492_38165914.jpg,301,210,376,360,612,612,T-shirt
21118,4ad0446920dc2f286f72dbacf1a55f05_799389858369934015_338758107.jpg,508,254,568,373,640,640,T-shirt
7555,9960fd6a5a9022be3d20f1b9beb8879c_552938336254809400_518862676.jpg,210,211,278,346,612,612,Suit
1127,28beaf7d659e79b7211df07578c9fb62_582488661478525280_215081969.jpg,296,17,434,292,640,640,Outerwear
7305,d2cafd86799394ac7b05ab109cf8d36f_766790775373262576_245602778.jpg,114,230,232,465,640,640,Shirt
4754,fc5c28b312900b4a20664fc23ab170f2_759428161516648615_53997093.jpg,122,157,212,336,640,640,Shirt
24837,9df9c5e89c8887a964785f39939b22c2_717962876868556467_330572748.jpg,352,237,433,398,640,640,T-shirt
7852,a103b5ec342e67b428987a1c75c0215c_734431810390477695_28786169.jpg,91,66,259,401,640,640,Shirt
1884,368bdc1a16597ea3634a43669984e0ee_540330014280576229_354577874.jpg,166,25,308,310,612,612,T-shirt
763,6690a884b94321cb9f5372180a20e200_653938031707255025_1035780475.jpg,245,51,393,346,640,640,Shirt
21411,708427ac2f07c8db772db4c3b3386658_577807663731255191_241198272.jpg,304,157,386,322,640,640,Outerwear
19829,7b48e43faedf932df497206c64f5cad8_849140998646883809_1173766112.jpg,447,163,542,353,640,640,Outerwear
12813,5dd68cad0ca19647c6b4f9bc5229142e_842656163547814339_320210997.jpg,124,244,246,489,612,612,T-shirt
21551,ef2cbfa63d7c3bf4abdfd6b288ebd96f_550574659176801419_267436064.jpg,326,12,431,222,612,612,T-shirt
5260,4da36478ebb815abb4505dd30809b864_698492749967944729_1375410.jpg,123,226,198,376,640,640,T-shirt
2595,8ace3d3774682aa48bbf825f65be30a9_760572742107404648_393157565.jpg,252,221,314,346,612,612,Shirt
6517,fd62859ceadcf68308e8fbfbfdab0da7_717578579588027465_1178664484.jpg,324,103,439,333,640,640,T-shirt
20266,3841fa4cc371a5131a0d3ab8b91ca06b_739347201905507597_485174206.jpg,278,170,373,360,640,640,T-shirt
2355,a0f7f210ee15273e7c82be028baaa886_808773227580550026_20369665.jpg,488,94,588,293,640,640,Outerwear
16057,aeaa90efcfeb99f2b0d339c21e8d09d6_805378125473625754_249643692.jpg,142,210,274,475,640,640,T-shirt
14675,904ba2b440e5d4ae9a938466c1af32dd_878015343483171218_1285872571.jpg,173,0,324,299,640,640,T-shirt
23636,eee8d453cd6bad1096265f019866af2f_659486124054778178_584726379.jpg,297,19,415,254,640,640,T-shirt
19795,4ad1676fee2583a8d29c5937757c6fe7_1071889280038832374_512364321.jpg,427,303,555,558,640,640,T-shirt
7170,38f8c9c3aa5c7dc51a134d8603b0e233_738610979588564971_270556304.jpg,116,151,247,412,640,640,Shirt
2597,4aadbd1b6aba224cb13f23bd93d9bace_945900981231575978_1458465023.jpg,193,117,288,307,640,640,T-shirt
4512,e1180a2fb410f041a2ef57446909ebb9_844097753259955530_175754340.jpg,235,76,400,406,640,640,Tank top
19881,619193cde42484388f291cbd5f269df4_879529496606637625_1537898550.jpg,199,166,360,487,640,640,T-shirt
5294,9672f5af0b68a871bfe851ffc258ee1f_617647084607384201_847311289.jpg,305,249,365,368,612,612,T-shirt
15473,9e9ab81e0da6378ba5d8a4fa967e1356_651412945006310344_41643147.jpg,232,66,374,351,640,640,Shirt
8888,19f1f4c602f9cc67cbdd37fd7a897502_1070455216770522846_262346158.jpg,335,163,410,313,640,640,Tank top
18387,74522a4fb56b37f90a5e4de240b59da8_530701571341921081_476646257.jpg,206,0,334,255,612,612,Shirt
2104,47e8cef82ef07dc3027e045227c2aed3_757977747163002362_56139940.jpg,25,126,173,421,640,640,Sweater
21356,285847e24c1f86c619ce0b7dd13c57e9_638461206329017107_321126775.jpg,417,134,478,253,640,640,Outerwear
3704,b94395676af6218f2d32cf394c41021e_911799465660766586_30641653.jpg,159,95,271,320,640,640,Outerwear
1689,cbcfbafffa4196b212e53e5489ec4e02_940151603962941768_1448683.jpg,171,323,232,444,640,640,Outerwear
9467,90330571c3a1ebe213af00c1ed7056ed_988024233634626936_1739064414.jpg,358,197,510,502,640,640,Outerwear
12548,9960fd6a5a9022be3d20f1b9beb8879c_552938336254809400_518862676.jpg,212,214,272,335,612,612,Suit
18305,1b77fc25026c3cc27b1cf06de4a819fd_517604072004617172_409202143.jpg,274,347,382,562,612,612,Sweater
7353,72f40c7d431472ad0c326bb9e03051cc_600382433709148517_215436937.jpg,479,348,548,488,640,640,Outerwear
5548,075997eec482dbc69aef4afce44f34ec_647273757987345877_257279388.jpg,177,63,279,268,640,640,Tank top
23751,0ee15cf9d7cc401424358271416ba07a_685492089711895835_3011928.jpg,244,155,303,274,640,640,T-shirt
1253,a4b5ce88af57078952662bae0e885118_827851512572188557_756102212.jpg,428,22,529,221,640,640,Dress
25834,057ee9e1f546a92d2708a0fed371bbeb_1021764060754206439_177250246.jpg,223,79,328,289,640,640,Tank top
5361,2be7d18334157ca4469dae2b7d2a6a09_496746618654073217_444019135.jpg,181,30,326,320,612,612,Shirt
14328,a9c52c7c8ffd887d80b8b26c7a8cda5c_889303313983673513_47981220.jpg,339,148,451,373,640,640,T-shirt
8516,408c3069556cd585e21f3925449ce8cc_914009160797056086_711914282.jpg,241,118,346,328,640,640,Tank top
23441,ec8b1bbce4c179ce42e98df22ca3788a_576709098150679835_52905116.jpg,88,221,149,340,640,640,Outerwear
16218,f4855763192ba1fc3af1ca55350204b3_651014528067303973_347536149.jpg,186,92,351,422,640,640,Suit
18378,69caa1de0bfd5655d85b7efa8b68590a_998392887247092492_2227285.jpg,244,53,349,263,640,640,Outerwear
20563,a62d3b116495811edb0b3c666c8ea0fa_628958063382982968_315785987.jpg,235,141,360,391,640,640,Shirt
5317,7b5c751e67d55f32619c5ef48c05a124_585280607284082391_50361516.jpg,222,155,400,510,612,612,Shirt
8925,1c72a462f3c8d8d846e22400d12cb3d8_1080465422883573250_1500746106.jpg,217,131,299,296,640,640,Shirt
17497,195918f8807c66066477f0bbd830b641_697977155838480966_1029701475.jpg,249,93,324,243,640,640,Tank top
24112,61d3cef88690ed82991f8a6bbf81cdab_588901939956711762_5442591.jpg,313,24,445,289,640,640,Outerwear
547,3d64fa060b1301f5ff68f95a485c39d2_892635197629812839_303988859.jpg,331,307,399,442,640,640,Outerwear
12418,dd8e81b05f4631920f6601b3fa45cea8_849873783738240510_297942210.jpg,264,29,385,270,640,640,T-shirt
1118,560fc8a83f505eb50944db010dc7b9e2_598956361007263712_246459890.jpg,127,132,212,302,612,612,Tank top
7607,5cdd2453e1a71daa8cc077ee800bc326_801626508580900038_6670018.jpg,101,12,210,233,640,640,Shirt
10112,c884b0aa3caa7ec1013e7fe9df20b53d_796392703825926040_299614212.jpg,388,92,576,467,640,640,T-shirt
18585,2d7538a7cd805a8fb30eb8e1ea1e1ced_849804179355577917_363832154.jpg,192,71,324,336,640,640,Outerwear
21131,8d380440e501b877959affcca8830854_886239636991624958_195949208.jpg,106,217,196,397,640,640,T-shirt
8655,fc549aee67345ac4f2dca4b135ecc3b5_850186692078260606_1523711459.jpg,275,45,403,300,640,640,T-shirt
14945,77c31bb9dfae745308df760a1108b2f5_806726710408653155_11688721.jpg,450,12,558,227,640,640,Shirt
7145,8a5f0ec3c857305b0b89a4a5dc920cba_605078782845650092_10572304.jpg,330,133,425,323,640,640,Dress
25372,7b48a027204e0d0b899a35e23eabbc37_726729614642731346_614060597.jpg,135,47,253,282,640,640,Shirt
26391,11ab39cb4e74731412ac92c20281d532_880309066025773643_183045361.jpg,223,54,408,424,640,640,T-shirt
19727,0e12ce8474f03f224de1317ed9778254_695647290307833021_440924282.jpg,228,23,526,618,640,640,Sweater
9174,7ecabcd0d3079efd8f59fcdfe4f0820e_754740897790877990_255814663.jpg,340,115,560,554,640,640,T-shirt
13165,f3258dec674bafbb85378aacafe2f820_890941518176412093_8240855.jpg,445,339,507,464,640,640,Outerwear
14011,a319df5414ed598f99c2c46dbcf69e51_646227506620468313_766028266.jpg,196,11,481,581,640,640,T-shirt
13615,d820ae003cf583412a98a592741b686f_747238027060003304_1363981231.jpg,422,115,574,420,640,640,Sweater
20890,b1cd9f740dee41d2d4bdf44b595050f5_717366061749533786_473360030.jpg,452,131,547,321,640,640,T-shirt
22227,04c59492980f91261c6a75ee2c08b4c7_1071050393216627143_1087858595.jpg,185,120,303,355,640,640,Shirt
23430,2dda1b60e23d28b05379df14d11fca8d_586657807037175785_658627628.jpg,251,14,403,319,640,640,Outerwear
5970,a0434cfec6816b4d76eb0d2c4c939751_840480069076216505_232506369.jpg,407,409,468,530,640,640,Outerwear
11741,f5b7203f3297ca33fc28ae3531ef0e23_697038773114769242_56092946.jpg,364,109,549,479,640,640,Sweater
4973,6b1389a0e3cd5e52d3fccaaf6067774d_701854702108283675_888236667.jpg,287,168,472,538,640,640,T-shirt
3363,4a0f13984ef4af65a73730924cd40239_936981479740515824_1375125872.jpg,314,95,544,554,640,640,Outerwear
27043,41bcecc1428beebc976be1532d53a72c_781296053859934228_275753863.jpg,130,132,288,447,640,640,T-shirt
9425,1b36e33e1af01521535af3905bab2504_775813171514166952_572457802.jpg,275,55,385,276,640,640,Shirt
3052,7a284efcf820004d0bf99229c47bb113_941426170379350780_187193563.jpg,281,297,346,427,640,640,Sweater
20464,3aea789cabae0e1eddf0051d274270e4_667366573688053565_208077390.jpg,448,170,566,405,640,640,Outerwear
17302,cd6aeda2265077bc8c8e7ad9e6c4a2a4_691579722861483567_403590356.jpg,342,92,544,497,640,640,Sweater
15491,a3206f17f3912db6f64622bf332486af_924301886493936076_183483185.jpg,351,207,412,328,640,640,T-shirt
18636,0ce4b96fe5d1659ce033e7960d348730_725980349377199412_1204680686.jpg,299,203,378,362,640,640,Outerwear
2849,ab0187e716a6a7fa507a7574e2903ee6_647698020255704694_235096064.jpg,257,48,356,249,640,640,Outerwear
24560,575c51426beacf9612d1aab2370bfc46_1130780004939762636_1573615801.jpg,286,271,358,416,640,640,T-shirt
22559,6f28acd63170be3927b2ab9e0b484148_571548263136163475_473218644.jpg,246,224,338,409,640,640,T-shirt
16614,53dfc1ce25ed6681d4048baf3f360059_905053073990451073_178746246.jpg,100,111,242,396,640,640,Shirt
14537,e7627374c4a561ab1e27bec178841261_642248943575830699_241523395.jpg,208,4,370,329,640,640,T-shirt
7890,dc5fbdcc8757f939dd7c6809c56e4fa4_918230186578540339_508390892.jpg,221,107,382,428,640,640,Outerwear
23595,95e690c3df945ae6a4cca829a89bf583_772404774587591982_627611786.jpg,116,142,224,357,640,640,T-shirt
16634,bb98bbcd25ef35f9e6f5c1aabdb0e9e6_868222910501033591_223869420.jpg,447,225,532,395,640,640,Outerwear
10525,6c7eedb6ad288d27d35fb96340d4532c_1090496248935465539_1524683183.jpg,52,6,112,125,640,640,Shirt
25658,af6d0e145cfd51e441e7aa69705f0bd5_652345601053003411_13190866.jpg,88,383,153,513,640,640,Dress
8291,5ad0850d927f9a36a1dcfff0beccad5b_738985241305916998_46294840.jpg,163,8,305,293,640,640,T-shirt
18656,bb71ce050ad1bdc11b0bb1ec33ebe576_782280024929204341_249579733.jpg,417,84,505,259,640,640,T-shirt
19905,fcff16916ac3eef52fc22652510681df_688768283198774413_615336942.jpg,191,197,289,392,640,640,Outerwear
7683,aae132a7ffa06659b11a50d66cbf5f0c_823180653067395677_50275919.jpg,169,0,287,234,640,640,Dress
20256,bb26cc634cd8063d52cc4ce5e438f007_582629178304248047_29976677.jpg,253,87,365,312,640,640,Shirt
22925,102189b5e2f491aef7515bdea448e5bf_839531295184652088_1502624992.jpg,330,120,480,421,640,640,Shirt
20793,3ad15a52e16d0be02b05001c5018f2bc_754267262520362071_1388688808.jpg,208,29,360,334,640,640,Shirt
409,4d32124f4abe4112975a6552316c6d6b_782431457311533161_295072377.jpg,513,173,605,358,640,640,Shirt
15381,2fb1317d4862cb4a80b42467ba02ee64_849308457805560868_540213854.jpg,102,100,310,515,640,640,Sweater
12354,359a09bb1b8dcc8ec3be9f9b419c3c15_694680550485048594_1249110558.jpg,379,149,474,339,640,640,T-shirt
23836,02fa0a39ba3d0343d121e35bdfccc634_678163554222668563_1134890957.jpg,226,93,445,532,640,640,Outerwear
23956,278a07a1132ff6f3558a4cc100aceeca_511603939123832585_21272728.jpg,273,177,351,332,612,612,Shirt
7404,fe99e079bb40ff97aeb18135b3a48339_788459437855467421_1216487936.jpg,251,290,333,455,640,640,Shirt
20102,c452729ffd1758937586a88d870bc649_612487807046747454_267454576.jpg,190,190,292,395,640,640,T-shirt
542,fa969f46636f5329ec12010fc0122a6a_904120878323797441_1491945066.jpg,149,13,284,283,640,640,Shirt
15098,c55bf613ea5b58e3b5b252b3b8ae3254_881111997958395278_2042372.jpg,469,378,529,497,640,640,Suit
21564,2171fda2d52e768a7309091403119f4f_787575684985010577_1167484365.jpg,508,155,593,325,640,640,T-shirt
2356,bc407c7ac9a988c1a9b7bb9a553a9ebf_493378856926210948_273974505.jpg,412,360,472,479,612,612,T-shirt
1802,9c04f2835a50f164c44e1122def7c83e_688500775162295681_398492124.jpg,363,196,485,441,640,640,Sweater
2378,471ac73ceb94f3195c7a8c9f6b0a663f_1026999884043217240_19809313.jpg,249,113,410,434,640,640,Shirt
10055,1b0ebb9137420830d3b80fee5ddb5e67_498217349119708427_246898554.jpg,317,59,379,184,612,612,T-shirt
11517,ab6fed0ffac516065bb54898be4151d2_650929719458476853_586271099.jpg,138,43,233,233,612,612,Outerwear
26045,fed9d7adf7a1471d5d06b85dffa7252a_693890608728498307_690573959.jpg,413,17,548,287,640,640,Shirt
23809,531172a47b4124bbba628dc8297ee146_505806116901484592_202797173.jpg,277,97,376,298,612,612,T-shirt
25997,a48e6888d4c5db367912daeddb2b0093_1100077780546289159_332529286.jpg,121,68,323,473,640,640,Outerwear
8620,2a959c89455bceb78963ae34ce6d59a5_562368781048296846_188077508.jpg,266,246,327,367,640,640,Shirt
16483,e1ea7206319c0fb936e45076a539d81f_1144495095856657580_454053484.jpg,193,69,294,268,640,640,Dress
6459,782a592791c0ae343877dfaa452bc789_555807261004078419_277458782.jpg,415,6,563,301,612,612,Dress
7421,6cfeb7d8308449b46e9841cde5267894_888639422483945504_271731045.jpg,228,309,320,494,640,640,Outerwear
18344,2e399b2284201b9b10e0a68a431892f4_786690663024808454_329958443.jpg,450,84,555,294,640,640,T-shirt
17458,924ba4eda05ed792fb6e0f6a60f0ff41_839339601545747989_262575854.jpg,123,23,274,324,640,640,Sweater
2376,d45e69620ba9f4ef06e810080adf5a4b_1131423346622575226_1449020363.jpg,320,253,445,503,640,640,Outerwear
15890,0a905c325e256e3b74b07bbdc5a914cb_810242723099745130_20978365.jpg,506,98,581,248,640,640,Outerwear
20396,f19f0656a3084ecd8d83ebf1939be8e2_753754660756092775_13347652.jpg,299,174,391,359,640,640,Shirt
26533,2439886b3ecfb511ee95d3f51a103e55_567895906279713953_238290.jpg,212,125,350,400,612,612,Sweater
24763,13cd0d8d93f744ef3d5a76c5f9c187bc_685238005493168948_1094230285.jpg,393,45,551,360,640,640,Shirt
21613,c06424837d5b6dc9ca3580e6acdc401d_735455839883339421_337723816.jpg,123,161,231,376,640,640,Shirt
23340,50237a9446ba24ba3cffa6f0af319a13_570870725635498853_21057839.jpg,120,102,279,423,640,640,Shirt
18145,7ff4a67414eff7e179bd0b6dd16e6aaf_686095409428618851_1800310.jpg,246,145,355,366,640,640,T-shirt
9148,3a4881983011ce8df761be570b6c9786_758268524264052689_383521940.jpg,324,130,436,355,640,640,Tank top
15088,f04e99b0c846634b8fb0b71c8aaaab61_1142392320994387568_343205072.jpg,127,61,247,302,640,640,Dress
26042,43ff1bf33aed3c00012bd60264bc3bf8_582505255905426214_214580669.jpg,197,250,256,369,612,612,Outerwear
2839,72124c8d65e7517b5a0e6fde81f8d469_566663388134991198_326860088.jpg,125,195,247,440,640,640,Outerwear
5567,f8056dfa02b9885f319ee27629fa47d4_562457758905918092_205699087.jpg,122,101,222,300,640,640,Tank top
13824,c0a173bf981ef8306d137cf0d7bffd31_696393477721828591_278890138.jpg,444,119,526,284,640,640,Shirt
